primary_key	patron_arrival_time	drink_name	order_arrival_time	prepTime	order_completion_time
34_85	2917	Tequila shot	3403	20	3439
34_88	2917	White Wine	3443	25	3484
18_49	1387	Bloody Mary	1763	70	3572
37_89	3549	Red Wine	3552	25	3622
34_90	2917	Tequila shot	3637	20	3677
9_56	1009	Bloody Mary	2088	70	3773
32_73	2668	Bloody Mary	2671	70	3868
0_21	1	Margarita	874	75	3966
8_29	757	Mojito	1132	75	4064
32_92	2668	Gin and Tonic	4022	40	4124
20_44	1497	Mojito	1500	75	4223
32_94	2668	Bloody Mary	4235	70	4314
16_45	1253	Mojito	1672	75	4410
38_96	4342	White Wine	4345	25	4455
32_97	2668	Vodka shot	4464	20	4499
32_98	2668	Vodka shot	4502	20	4540
32_100	2668	Tequila shot	4543	20	4580
20_95	1497	Martini	4333	60	4666
38_102	4342	Draft Beer	4606	50	4743
39_101	4601	Cosmopolitan	4604	65	4830
40_103	4744	Cosmopolitan	4750	65	4918
39_105	4601	Cosmopolitan	4881	65	5003
40_106	4744	Cosmopolitan	4970	65	5097
41_107	5109	Cider	5112	25	5150
38_104	4342	Bloody Mary	4843	70	5246
41_108	5109	Cider	5252	25	5294
21_46	1716	Mojito	1720	75	5396
41_109	5109	Cider	5396	25	5439
38_110	4342	Draft Beer	5400	50	5508
21_111	1716	Draft Beer	5510	50	5579
41_112	5109	Bloody Mary	5540	70	5672
21_114	1716	Martini	5683	60	5756
22_53	2001	Margarita	2003	75	5854
21_116	1716	Vodka shot	5871	20	5895
42_117	5889	Beer	5892	25	5941
22_118	2001	White Wine	5935	25	5986
29_75	2499	Mojito	2706	75	6081
42_119	5889	Bloody Mary	6041	70	6180
22_120	2001	Red Wine	6136	25	6237
43_122	6246	Martini	6249	60	6330
42_123	5889	White Wine	6332	25	6389
22_124	2001	Vodka shot	6388	20	6620
42_126	5889	Vodka shot	6540	20	6874
42_128	5889	Red Wine	6878	25	6921
43_125	6246	Gin and Tonic	6441	40	6988
22_127	2001	Gin and Tonic	6624	40	7075
30_76	2533	Mojito	2758	75	7175
22_131	2001	Martini	7186	60	7258
28_77	2432	Mojito	2792	75	7356
30_132	2533	Gin and Tonic	7286	40	7417
35_82	3112	Mojito	3118	75	7512
30_133	2533	White Wine	7528	25	7559
26_83	2246	Margarita	3183	75	7659
30_135	2533	Tequila shot	7711	20	7789
26_136	2246	Vodka shot	7743	20	7904
26_138	2246	Gin and Tonic	7908	40	7992
35_134	3112	Bloody Mary	7623	70	8082
18_91	1387	Mojito	3723	75	8180
16_99	1253	Margarita	4521	75	8280
18_140	1387	Vodka shot	8296	20	8331
35_139	3112	Gin and Tonic	8232	40	8399
16_142	1253	Martini	8362	60	8484
38_113	4342	Margarita	5610	75	8581
35_143	3112	Gin and Tonic	8510	40	8641
16_144	1253	Draft Beer	8595	50	8712
38_145	4342	Martini	8662	60	8793
16_146	1253	Bloody Mary	8813	70	8884
38_147	4342	Red Wine	8904	25	8933
41_115	5109	Mojito	5823	75	9034
16_148	1253	Bloody Mary	9036	70	9123
38_149	4342	Draft Beer	9085	50	9196
5_10	363	Pina Colada	393	100	9320
3_12	259	Pina Colada	501	100	9442
13_27	1063	Pina Colada	1066	100	8266
27_65	2354	Pina Colada	2357	100	8390
13_152	1063	Draft Beer	8389	50	8463
33_74	2683	Pina Colada	2687	100	8591
13_154	1063	Beer	8565	25	8638
27_153	2354	Martini	8511	60	8729
13_156	1063	Tequila shot	8738	20	8770
33_155	2683	Gin and Tonic	8713	40	8829
13_157	1063	Draft Beer	8773	50	8899
29_121	2499	Pina Colada	6192	100	9020
33_159	2683	Beer	8940	25	9066
13_160	1063	Draft Beer	9000	50	9137
18_141	1387	Pina Colada	8334	100	9259
33_162	2683	Vodka shot	9167	20	9359
33_163	2683	Mojito	9362	75	9458
5_150	363	Pina Colada	9442	100	9582
33_164	2683	Red Wine	9573	25	9628
2_5	256	B52	259	200	9854
2_166	256	Gin and Tonic	9865	40	9917
33_165	2683	Martini	9782	60	9998
4_7	323	B52	326	200	10220
2_167	256	Gin and Tonic	10032	40	10281
4_168	323	Gin and Tonic	10230	40	10340
7_20	566	B52	862	200	10567
4_170	323	White Wine	10452	25	10614
7_171	566	Draft Beer	10578	50	10686
2_169	256	Martini	10391	60	10769
4_172	323	Pina Colada	10767	100	10893
2_173	256	Draft Beer	10882	50	10964
11_24	1025	B52	1028	200	11185
11_176	1025	White Wine	11196	25	11229
2_175	256	Gin and Tonic	11065	40	11289
4_174	323	Bloody Mary	11015	70	11382
2_177	256	Bloody Mary	11400	70	11476
1_25	43	B52	1035	200	11698
4_178	323	Cosmopolitan	11534	65	11786
12_26	1061	B52	1064	200	12008
12_179	1061	White Wine	12018	25	12055
17_40	1273	B52	1404	200	12277
17_180	1273	Cider	12288	25	12335
25_59	2134	B52	2138	200	12557
17_181	1273	Tequila shot	12438	20	12599
25_182	2134	White Wine	12568	25	12647
17_183	1273	White Wine	12603	25	12694
14_60	1088	B52	2161	200	12916
25_184	2134	Gin and Tonic	12798	40	12979
14_185	1088	Pina Colada	12927	100	13099
25_186	2134	Beer	13091	25	13144
15_86	1181	B52	3410	200	13368
25_188	2134	Cosmopolitan	13247	65	13465
15_189	1181	Mojito	13380	75	13568
25_190	2134	Cosmopolitan	13517	65	13654
14_187	1088	Pina Colada	13225	100	13781
15_191	1181	Vodka shot	13684	20	13829
15_192	1181	White Wine	13833	25	13877
36_87	3436	B52	3439	200	14100
15_193	1181	Cider	14031	25	14145
36_194	3436	Martini	14111	60	14224
8_93	757	B52	4174	200	14449
15_195	1181	White Wine	14250	25	14494
36_196	3436	Mojito	14337	75	14590
42_129	5889	B52	7073	200	14815
15_197	1181	Vodka shot	14651	20	14865
36_198	3436	White Wine	14701	25	14909
43_130	6246	B52	7099	200	15132
43_200	6246	Vodka shot	15143	20	15183
43_201	6246	Gin and Tonic	15186	40	15241
30_137	2533	B52	7793	200	15462
30_203	2533	Cider	15474	25	15518
43_202	6246	Draft Beer	15352	50	15588
3_151	259	B52	8263	200	15815
30_204	2533	Cider	15619	25	15869
43_205	6246	Draft Beer	15690	50	15937
3_206	259	Draft Beer	15826	50	16012
27_158	2354	B52	8839	200	16230
43_207	6246	Draft Beer	16038	50	16306
3_208	259	Mojito	16117	75	16405
29_161	2499	B52	9140	200	16634
29_209	2499	Martini	16645	60	16791
36_199	3436	B52	15063	200	17019
29_210	2499	White Wine	16907	25	17070
29_211	2499	Red Wine	17225	25	17252
29_212	2499	Gin and Tonic	17411	40	17453
