primary_key	patron_arrival_time	drink_name	order_arrival_time	prepTime	order_completion_time
14_142	1310	Pina Colada	10702	100	12500
18_143	1724	Martini	10765	60	12592
17_144	1686	Vodka shot	10825	20	12633
20_145	1971	B52	10957	200	12859
21_146	1978	Martini	11019	60	12942
24_147	2117	Vodka shot	11175	20	12986
22_148	2014	Mojito	11178	75	13090
25_149	2135	Red Wine	11240	25	13139
28_150	2423	Beer	11472	25	13185
33_151	3029	Red Wine	11613	25	13231
37_152	3490	Red Wine	11786	25	13281
41_153	4100	Tequila shot	11930	20	13325
43_154	5138	Margarita	12010	75	13422
6_155	288	Cosmopolitan	12339	65	13512
8_156	487	B52	12438	200	13741
12_157	1132	Bloody Mary	12482	70	13842
14_158	1310	Cider	12620	25	13886
17_159	1686	Tequila shot	12637	20	13930
18_160	1724	Martini	12703	60	14011
20_161	1971	Mojito	12870	75	14108
21_162	1978	B52	13053	200	12960
22_163	2014	Vodka shot	13200	20	12999
28_164	2423	Vodka shot	13286	20	13038
25_165	2135	Bloody Mary	13289	70	13128
41_166	4100	Mojito	13329	75	13225
33_167	3029	Red Wine	13382	25	13268
43_168	5138	B52	13503	200	13492
6_169	288	Pina Colada	13562	100	13614
8_170	487	Pina Colada	13752	100	13735
17_171	1686	Martini	13934	60	13813
14_172	1310	Martini	13988	60	13894
20_173	1971	Vodka shot	12851	20	13935
21_174	1978	Cosmopolitan	12971	65	14019
22_175	2014	Tequila shot	13003	20	14063
28_176	2423	Bloody Mary	13042	70	14153
25_177	2135	Martini	13278	60	14233
41_178	4100	Cosmopolitan	13336	65	14317
33_179	3029	Cider	13420	25	14363
6_180	288	Draft Beer	13735	50	14445
8_181	487	Bloody Mary	13856	70	14533
17_182	1686	Draft Beer	13924	50	14604
14_183	1310	Draft Beer	14007	50	14672
28_184	2423	Draft Beer	14304	50	14749
