primary_key	patron_arrival_time	drink_name	order_arrival_time	prepTime	order_completion_time
16_91	1686	Tequila shot	5642	20	5685
20_38	2014	Cosmopolitan	2015	65	5784
18_92	1971	Draft Beer	5791	50	5855
20_93	2014	B52	5835	200	6083
18_94	1971	Vodka shot	5956	20	6123
18_95	1971	B52	6126	200	6346
18_96	1971	B52	6357	200	6579
18_97	1971	Cosmopolitan	6590	65	6665
21_39	2048	Cider	2050	25	6709
22_41	2117	Draft Beer	2118	50	6778
23_42	2135	B52	2136	200	7001
21_98	2048	Martini	6812	60	7081
22_99	2117	Mojito	6880	75	7176
21_101	2048	B52	7193	200	7399
21_103	2048	Margarita	7410	75	7496
22_102	2117	Vodka shot	7287	20	7535
22_104	2117	B52	7539	200	7753
21_105	2048	Martini	7580	60	7833
22_106	2117	Margarita	7764	75	7928
23_100	2135	Red Wine	7012	25	7971
21_108	2048	Pina Colada	7946	100	8092
22_109	2117	Cider	8009	25	8137
23_110	2135	Margarita	8121	75	8231
21_111	2048	Pina Colada	8213	100	8353
24_43	2161	Beer	2162	25	8397
25_46	2228	Draft Beer	2230	50	8466
21_112	2048	Martini	8475	60	8546
24_113	2161	Vodka shot	8497	20	8587
24_115	2161	Cosmopolitan	8591	65	8674
25_114	2228	Tequila shot	8567	20	8713
24_117	2161	Cider	8724	25	8757
25_116	2228	Mojito	8716	75	8851
24_118	2161	Margarita	8858	75	8946
25_119	2228	Mojito	8962	75	9044
24_120	2161	Martini	9029	60	9126
26_49	2423	Red Wine	2424	25	9169
25_121	2228	Gin and Tonic	9154	40	9230
24_122	2161	Gin and Tonic	9237	40	9291
27_51	2453	Cosmopolitan	2454	65	9375
25_124	2228	Margarita	9343	75	9474
26_123	2423	Pina Colada	9320	100	9594
25_126	2228	Mojito	9554	75	9690
27_125	2453	Bloody Mary	9428	70	9781
26_127	2423	Vodka shot	9715	20	9820
26_128	2423	Gin and Tonic	9824	40	9879
28_53	2687	Mojito	2689	75	9974
26_130	2423	Beer	9990	25	10020
27_129	2453	B52	9935	200	10245
26_132	2423	Red Wine	10120	25	10289
28_131	2687	Pina Colada	10087	100	10409
29_54	2729	Red Wine	2732	25	10455
26_133	2423	Red Wine	10440	25	10507
30_57	2998	Mojito	2999	75	10604
28_134	2687	Vodka shot	10530	20	10643
28_136	2687	Margarita	10646	75	10736
29_135	2729	Cider	10606	25	10781
31_58	3029	Vodka shot	3031	20	10827
28_137	2687	Cider	10817	25	10878
29_138	2729	B52	10882	200	11204
29_139	2729	Cosmopolitan	11215	65	11291
32_59	3040	Tequila shot	3043	20	11334
29_141	2729	Beer	11343	25	11379
32_140	3040	Beer	11337	25	11424
33_63	3195	Bloody Mary	3197	70	11514
29_142	2729	Pina Colada	11480	100	11646
32_143	3040	Martini	11525	60	11729
33_144	3195	Vodka shot	11665	20	11769
29_145	2729	B52	11769	200	11995
32_147	3040	Vodka shot	11841	20	12037
32_148	3040	Mojito	12041	75	12135
33_146	3195	Martini	11773	60	12226
32_149	3040	Red Wine	12246	25	12283
34_68	3472	Mojito	3474	75	12385
33_150	3195	Beer	12337	25	12443
32_151	3040	Red Wine	12434	25	12493
34_152	3472	Red Wine	12495	25	12542
35_69	3490	White Wine	3492	25	12596
36_73	3961	Vodka shot	3963	20	12641
32_153	3040	Tequila shot	12643	20	12689
37_74	4090	Tequila shot	4092	20	12754
37_154	4090	Margarita	12758	75	12857
38_76	4100	Margarita	4105	75	12960
37_155	4090	Cosmopolitan	12939	65	13051
38_156	4100	B52	13043	200	13283
37_157	4090	Bloody Mary	13102	70	13373
38_158	4100	Cider	13293	25	13417
39_79	4479	White Wine	4481	25	13463
40_83	5138	Red Wine	5140	25	13513
37_160	4090	Martini	13524	60	13597
38_159	4100	Tequila shot	13517	20	13645
39_161	4479	Mojito	13616	75	13748
37_163	4090	Vodka shot	13708	20	13798
37_164	4090	Vodka shot	13802	20	13848
39_165	4479	Bloody Mary	13859	70	13946
40_162	5138	B52	13664	200	14181
39_166	4479	Mojito	14098	75	14296
41_107	7782	Vodka shot	7784	20	14342
41_167	7782	Red Wine	14346	25	14392
41_168	7782	B52	14544	200	14754
41_169	7782	Pina Colada	14765	100	14881
41_170	7782	Pina Colada	15006	100	15111
