primary_key	patron_arrival_time	drink_name	order_arrival_time	prepTime	order_completion_time
30_55	2533	Gin and Tonic	2540	40	5050
31_56	2640	Bloody Mary	2651	70	5141
32_57	2668	Martini	2682	60	5221
33_58	2683	Red Wine	2690	25	5266
15_59	1181	B52	2740	200	5485
34_60	2917	B52	2927	200	5711
2_61	256	Tequila shot	2970	20	5753
35_62	3112	Vodka shot	3118	20	5791
16_63	1253	Vodka shot	3202	20	5829
17_64	1273	Cider	3370	25	5878
3_65	259	Pina Colada	3405	100	6006
36_66	3436	Gin and Tonic	3443	40	6064
18_67	1387	Martini	3544	60	6145
37_68	3549	Red Wine	3555	25	6190
7_69	566	White Wine	3589	25	6234
8_70	757	Martini	3642	60	6317
20_71	1497	Red Wine	3710	25	6364
4_72	323	Vodka shot	3769	20	6404
1_73	43	Bloody Mary	3775	70	6494
21_74	1716	Pina Colada	3809	100	6614
9_75	1009	Mojito	4038	75	6709
10_76	1014	Mojito	4270	75	6802
22_77	2001	Mojito	4316	75	6897
23_78	2013	Vodka shot	4339	20	6935
38_79	4342	Gin and Tonic	4348	40	6995
39_80	4601	Beer	4607	25	7039
25_81	2134	Martini	4634	60	7117
26_82	2246	Mojito	4708	75	7212
40_83	4744	Margarita	4750	75	7306
27_84	2354	Cider	4842	25	7353
13_85	1063	Tequila shot	4846	20	7396
28_86	2432	B52	4956	200	7627
14_87	1088	B52	4994	200	7847
29_88	2499	White Wine	5032	25	7890
41_89	5109	Red Wine	5115	25	7935
30_90	2533	Tequila shot	5162	20	7974
31_91	2640	Mojito	5295	75	8068
32_92	2668	Gin and Tonic	5337	40	8128
33_93	2683	B52	5424	200	8355
15_94	1181	Bloody Mary	5496	70	8446
34_95	2917	Martini	5722	60	8524
2_96	256	White Wine	5757	25	8568
35_97	3112	Vodka shot	5795	20	8606
16_98	1253	Vodka shot	5833	20	8715
42_99	5889	Margarita	5895	75	8809
17_100	1273	Tequila shot	5982	20	8860
3_101	259	Cosmopolitan	6127	65	8944
36_102	3436	Draft Beer	6175	50	9016
43_103	6246	Cosmopolitan	6252	65	9101
18_104	1387	Bloody Mary	6256	70	9193
7_105	566	Cosmopolitan	6392	65	9281
4_106	323	Cosmopolitan	6408	65	9365
21_107	1716	Cider	6740	25	9409
9_108	1009	Cider	6819	25	9453
10_109	1014	Cider	6912	25	9496
23_110	2013	Draft Beer	6939	50	9563
22_111	2001	Draft Beer	7007	50	9632
38_112	4342	Bloody Mary	7108	70	9724
39_113	4601	Margarita	7140	75	9819
25_114	2134	Martini	7228	60	9897
26_115	2246	Mojito	7327	75	9992
40_116	4744	Vodka shot	7387	20	10031
13_117	1063	Beer	7400	25	10073
27_118	2354	White Wine	7458	25	10117
14_119	1088	Bloody Mary	7858	70	10206
30_120	2533	Red Wine	7977	25	10254
29_121	2499	Pina Colada	8041	100	10379
41_122	5109	Martini	8088	60	10463
31_123	2640	White Wine	8183	25	10505
32_124	2668	Vodka shot	8239	20	10545
33_125	2683	Gin and Tonic	8365	40	10604
15_126	1181	Vodka shot	8597	20	10647
35_127	3112	Gin and Tonic	8610	40	10707
34_128	2917	Red Wine	8635	25	10756
16_129	1253	B52	8718	200	10982
2_130	256	B52	8723	200	11208
17_131	1273	Martini	8864	60	11287
42_132	5889	Gin and Tonic	8890	40	11348
36_133	3436	White Wine	9116	25	11398
43_134	6246	Bloody Mary	9152	70	11489
18_135	1387	Tequila shot	9343	20	11527
4_136	323	Vodka shot	9415	20	11567
21_137	1716	B52	9514	200	11786
9_138	1009	Gin and Tonic	9555	40	11846
10_139	1014	Gin and Tonic	9597	40	11906
22_140	2001	Vodka shot	9733	20	11947
38_141	4342	Pina Colada	9874	100	12065
25_142	2134	Martini	10008	60	12145
26_143	2246	Gin and Tonic	10107	40	12204
13_144	1063	Draft Beer	10174	50	12274
14_145	1088	Martini	10359	60	12356
30_146	2533	Bloody Mary	10404	70	12445
29_147	2499	Red Wine	10501	25	12488
32_148	2668	Bloody Mary	10548	70	12577
41_149	5109	Draft Beer	10578	50	12650
15_150	1181	Pina Colada	10651	100	12781
33_151	2683	B52	10716	200	11585
35_152	3112	Draft Beer	10822	50	11660
34_153	2917	Martini	10906	60	11742
16_154	1253	Beer	10993	25	11784
2_155	256	Gin and Tonic	11219	40	11842
17_156	1273	Tequila shot	11398	20	11881
42_157	5889	Draft Beer	11460	50	11951
18_158	1387	B52	11530	200	12174
36_159	3436	Beer	11548	25	12218
43_160	6246	Draft Beer	11639	50	12287
22_161	2001	B52	11950	200	12508
9_162	1009	Vodka shot	11959	20	12546
10_163	1014	Mojito	12016	75	12640
38_164	4342	Red Wine	12186	25	12686
25_165	2134	Martini	12258	60	12764
26_166	2246	Gin and Tonic	12317	40	12824
13_167	1063	Gin and Tonic	12375	40	12883
14_168	1088	Gin and Tonic	12467	40	12943
30_169	2533	Martini	12596	60	13023
29_170	2499	White Wine	12639	25	13069
32_171	2668	Draft Beer	12728	50	13136
41_172	5109	Pina Colada	12755	100	13257
15_173	1181	Draft Beer	11485	50	13327
33_174	2683	Bloody Mary	11596	70	13416
34_175	2917	Gin and Tonic	11852	40	13476
16_176	1253	White Wine	11885	25	13523
17_177	1273	Bloody Mary	11885	70	13613
42_178	5889	Cosmopolitan	12054	65	13697
18_179	1387	White Wine	12184	25	13751
36_180	3436	Cider	12319	25	13794
43_181	6246	Tequila shot	12388	20	13906
22_182	2001	White Wine	12518	25	13951
10_183	1014	White Wine	12752	25	13994
38_184	4342	Gin and Tonic	12837	40	14056
25_185	2134	Pina Colada	12876	100	14180
26_186	2246	Beer	12937	25	14224
14_187	1088	Pina Colada	13056	100	14345
30_188	2533	Cosmopolitan	13134	65	14429
29_189	2499	Mojito	13221	75	14524
32_190	2668	Cosmopolitan	13238	65	14607
41_191	5109	Vodka shot	13378	20	14649
15_192	1181	White Wine	13428	25	14694
33_193	2683	Cider	13573	25	14740
34_194	2917	Martini	13586	60	14820
16_195	1253	White Wine	13674	25	14861
42_196	5889	Mojito	13749	75	14954
18_197	1387	Vodka shot	13902	20	14995
43_198	6246	White Wine	13910	25	15038
38_199	4342	B52	14166	200	15262
14_200	1088	Vodka shot	14470	20	15301
30_201	2533	Gin and Tonic	14480	40	15363
29_202	2499	Draft Beer	14635	50	15434
33_203	2683	Cider	14840	25	15478
15_204	1181	Cider	14844	25	15521
42_205	5889	Draft Beer	15065	50	15590
43_206	6246	Draft Beer	15189	50	15659
38_207	4342	Draft Beer	15272	50	15727
30_208	2533	Mojito	15473	75	15828
29_209	2499	Martini	15535	60	15907
43_210	6246	White Wine	15760	25	15951
38_211	4342	Red Wine	15828	25	15993
43_212	6246	Gin and Tonic	16106	40	16147
