primary_key	patron_arrival_time	drink_name	order_arrival_time	prepTime	order_completion_time
22_122	2014	Gin and Tonic	8756	40	8842
21_123	1978	Pina Colada	8817	100	8971
22_125	2014	Bloody Mary	8953	70	9067
23_124	2048	Margarita	8875	75	9166
24_42	2117	B52	2125	200	9394
22_126	2014	Mojito	9219	75	9493
23_127	2048	Vodka shot	9248	20	9533
24_128	2117	Gin and Tonic	9404	40	9593
22_129	2014	B52	9603	200	9813
24_130	2117	Beer	9706	25	9857
25_44	2135	Red Wine	2143	25	9901
26_46	2161	Draft Beer	2170	50	9970
24_131	2117	Pina Colada	9960	100	10090
25_132	2135	Red Wine	10052	25	10138
27_47	2228	Martini	2236	60	10217
24_133	2117	Red Wine	10213	25	10262
28_50	2423	B52	2432	200	10485
25_134	2135	Vodka shot	10289	20	10524
25_136	2135	Margarita	10528	75	10618
28_135	2423	Cider	10496	25	10664
29_51	2453	Cosmopolitan	2463	65	10750
25_137	2135	Cider	10699	25	10795
28_138	2423	B52	10766	200	11017
25_140	2135	Beer	10896	25	11062
28_141	2423	Beer	11028	25	11106
29_139	2453	Cosmopolitan	10802	65	11190
25_142	2135	Pina Colada	11163	100	11314
28_143	2423	Martini	11207	60	11396
29_144	2453	Vodka shot	11242	20	11434
29_145	2453	B52	11437	200	11664
28_146	2423	Martini	11508	60	11743
30_57	2687	Mojito	2695	75	11848
28_147	2423	Vodka shot	11855	20	11887
28_148	2423	Mojito	11891	75	11982
30_149	2687	Red Wine	11959	25	12027
31_58	2729	Vodka shot	2737	20	12064
32_63	2998	Bloody Mary	3007	70	12155
33_64	3029	Margarita	3038	75	12250
34_65	3040	Vodka shot	3048	20	12287
34_150	3040	Beer	12291	25	12331
33_151	3029	Red Wine	12331	25	12375
35_66	3195	Mojito	3205	75	12470
34_152	3040	Red Wine	12432	25	12515
33_153	3029	Tequila shot	12525	20	12558
33_154	3029	Margarita	12562	75	12653
34_156	3040	B52	12669	200	12872
33_157	3029	Bloody Mary	12738	70	12961
35_155	3195	Cosmopolitan	12581	65	13045
36_69	3472	White Wine	3481	25	13090
35_158	3195	Cider	13097	25	13138
33_159	3029	Tequila shot	13112	20	13180
33_160	3029	Martini	13183	60	13260
35_162	3195	B52	13243	200	13493
36_161	3472	Mojito	13241	75	13593
37_70	3490	B52	3498	200	13818
37_163	3490	Vodka shot	13829	20	13857
37_164	3490	Vodka shot	13861	20	13898
37_165	3490	Bloody Mary	13901	70	13988
38_73	3734	Vodka shot	3742	20	14028
39_77	3961	Martini	3970	60	14107
40_80	4090	Bloody Mary	4099	70	14201
37_166	3490	Mojito	14139	75	14295
39_167	3961	Red Wine	14218	25	14338
40_168	4090	B52	14354	200	14563
39_169	3961	Pina Colada	14489	100	14771
40_170	4090	Pina Colada	14574	100	14912
41_81	4100	B52	4108	200	15154
40_171	4090	Martini	15033	60	15236
41_172	4100	Martini	15165	60	15317
42_86	4479	Beer	4488	25	15365
43_94	5138	Vodka shot	5147	20	15410
41_174	4100	Cosmopolitan	15428	65	15499
42_175	4479	Tequila shot	15466	20	15537
41_177	4100	Martini	15549	60	15623
42_176	4479	Bloody Mary	15541	70	15719
41_178	4100	Cosmopolitan	15734	65	15833
43_173	5138	Vodka shot	15414	20	15874
41_180	4100	Draft Beer	15884	50	15943
43_179	5138	Cider	15878	25	15988
44_113	7782	Vodka shot	7790	20	16028
41_181	4100	Bloody Mary	16044	70	16118
43_182	5138	Draft Beer	16088	50	16192
43_183	5138	Draft Beer	16293	50	16344
43_184	5138	Draft Beer	16445	50	16496
